116.9826634	:	150	:	1	:	270
115.7302488	:	150	:	1	:	270
114.343877	:	150	:	1	:	270
113.5840693	:	150	:	1	:	270
112.107769	:	150	:	1	:	270
111.9063082	:	150	:	1	:	270
110.8796537	:	150	:	1	:	270
109.8177606	:	150	:	1	:	270
108.260728	:	150	:	1	:	270
107.5943563	:	150	:	1	:	270
106.0225126	:	150	:	1	:	270
105.4252593	:	150	:	1	:	270
104.3127189	:	150	:	1	:	270
103.1614847	:	150	:	1	:	270
102.1787662	:	150	:	1	:	270
101.4228857	:	150	:	1	:	270
100.0942293	:	150	:	1	:	270
99.59852367	:	150	:	1	:	270
98.47092426	:	150	:	1	:	270
97.69594931	:	150	:	1	:	270
96.69988785	:	150	:	1	:	270
95.63853076	:	150	:	1	:	270
94.03360384	:	150	:	1	:	270
93.0688061	:	150	:	1	:	270
92.31959974	:	150	:	1	:	270
91.53086428	:	150	:	1	:	270
90.65444571	:	150	:	1	:	270
89.4076192	:	150	:	1	:	270
88.81998122	:	150	:	1	:	270
87.71835894	:	150	:	1	:	270
86.96864933	:	150	:	1	:	270
85.53133391	:	150	:	1	:	270
84.32514568	:	150	:	1	:	270
83.1056292	:	150	:	1	:	270
82.61095866	:	150	:	1	:	270
81.77880224	:	150	:	1	:	270
80.42345292	:	150	:	1	:	270
79.09082329	:	150	:	1	:	270
78.26647149	:	150	:	1	:	270
77.15365672	:	150	:	1	:	270
76.2810053	:	150	:	1	:	270
75.44008514	:	150	:	1	:	270
74.52714274	:	150	:	1	:	270
73.45742437	:	150	:	1	:	270
72.8753716	:	150	:	1	:	270
71.51805211	:	150	:	1	:	270
70.94362262	:	150	:	1	:	270
69.6377091	:	150	:	1	:	270
68.95769394	:	150	:	1	:	270
67.24070704	:	150	:	1	:	270
66.6761223	:	150	:	1	:	270
65.28906457	:	150	:	1	:	270
64.67180817	:	150	:	1	:	270
63.6951405	:	150	:	1	:	270
62.06799277	:	150	:	1	:	270
61.25479016	:	150	:	1	:	270
60.22404003	:	150	:	1	:	270
59.66783273	:	150	:	1	:	270
58.84439216	:	150	:	1	:	270
57.34446241	:	150	:	1	:	270
56.78051965	:	150	:	1	:	270
55.67533207	:	150	:	1	:	270
54.00671531	:	150	:	1	:	270
53.60217049	:	150	:	1	:	270
52.38677119	:	150	:	1	:	270
51.91599124	:	150	:	1	:	270
50.00115106	:	150	:	1	:	270
50.46244916	:	149	:	1	:	180
50.42434904	:	148	:	1	:	180
50.46091637	:	147	:	1	:	180
50.77015973	:	146	:	1	:	180
50.32247181	:	145	:	1	:	180
50.78473929	:	144	:	1	:	180
50.47135715	:	143	:	1	:	180
50.03576273	:	142	:	1	:	180
50.17587442	:	141	:	1	:	180
50.72175803	:	140	:	1	:	180
50.47348599	:	139	:	1	:	180
50.1527212	:	138	:	1	:	180
50.34112461	:	137	:	1	:	180
50.60738921	:	136	:	1	:	180
50.19174526	:	135	:	1	:	180
50.73842684	:	134	:	1	:	180
50.2428496	:	133	:	1	:	180
50.91742434	:	132	:	1	:	180
50.26906159	:	131	:	1	:	180
50.76550002	:	130	:	1	:	180
50.18866198	:	129	:	1	:	180
50.28749817	:	128	:	1	:	180
50.09111346	:	127	:	1	:	180
50.57620938	:	126	:	1	:	180
50.68336324	:	125	:	1	:	180
50.54659311	:	124	:	1	:	180
50.42572884	:	123	:	1	:	180
50.64444278	:	122	:	1	:	180
50.64761763	:	121	:	1	:	180
50.67901675	:	120	:	1	:	180
50.63578671	:	119	:	1	:	180
50.94517411	:	118	:	1	:	180
50.20893492	:	117	:	1	:	180
50.7092817	:	116	:	1	:	180
50.23623058	:	115	:	1	:	180
50.11939625	:	114	:	1	:	180
50.60730394	:	113	:	1	:	180
50.4501377	:	112	:	1	:	180
50.45872549	:	111	:	1	:	180
50.66194475	:	110	:	1	:	180
50.77028551	:	109	:	1	:	180
50.35021801	:	108	:	1	:	180
50.6620096	:	107	:	1	:	180
50.41615859	:	106	:	1	:	180
50.84192915	:	105	:	1	:	180
50.83291682	:	104	:	1	:	180
50.25644099	:	103	:	1	:	180
50.61346074	:	102	:	1	:	180
50.58224916	:	101	:	1	:	180
50.54073934	:	100	:	1	:	180
50.86994103	:	99	:	1	:	180
50.26477903	:	98	:	1	:	180
50.31807408	:	97	:	1	:	180
50.11921454	:	96	:	1	:	180
50.93982947	:	95	:	1	:	180
50.64555187	:	94	:	1	:	180
50.47946322	:	93	:	1	:	180
50.63931696	:	92	:	1	:	180
50.54471611	:	91	:	1	:	180
50.64731148	:	90	:	1	:	180
50.54388593	:	89	:	1	:	180
50.72104662	:	88	:	1	:	180
50.52249531	:	87	:	1	:	180
50.99370462	:	86	:	1	:	180
50.21867663	:	85	:	1	:	180
50.10579827	:	84	:	1	:	180
50.10969746	:	83	:	1	:	180
50.06359137	:	82	:	1	:	180
50.40458	:	81	:	1	:	180
50.44837291	:	80	:	1	:	180
50.36581618	:	79	:	1	:	180
50.76350464	:	78	:	1	:	180
50.62789638	:	77	:	1	:	180
50.77198039	:	76	:	1	:	180
50.93285357	:	75	:	1	:	180
50.97274085	:	74	:	1	:	180
50.19202835	:	73	:	1	:	180
50.1388742	:	72	:	1	:	180
50.69626634	:	71	:	1	:	180
50.09382003	:	70	:	1	:	180
50.5254044	:	69	:	1	:	180
50.53034422	:	68	:	1	:	180
50.86113981	:	67	:	1	:	180
50.48485333	:	66	:	1	:	180
50.39345636	:	65	:	1	:	180
50.67143114	:	64	:	1	:	180
50.74125794	:	63	:	1	:	180
50.52005247	:	62	:	1	:	180
50.34771267	:	61	:	1	:	180
50.14999725	:	60	:	1	:	180
50.58609207	:	59	:	1	:	180
50.26214532	:	58	:	1	:	180
50.04445409	:	57	:	1	:	180
50.75493327	:	56	:	1	:	180
50.24278536	:	55	:	1	:	180
50.44240231	:	54	:	1	:	180
50.68779609	:	53	:	1	:	180
50.35922821	:	52	:	1	:	180
